hgnc_id	gene_symbol	mean_depmap_gene_effect_score	depmap_essential_05	depmap_essential_1	mgi_id	viability_impc	viability_mgi	viability_combined	lof_oe	lof_oe_lower	lof_oe_upper	shet_rgcme_mean	shet_rgcme_lower	shet_rgcme_upper	omim_description	omim_mendelian_phenotype_molecular_basis_known	mode_of_inheritance
HGNC:319	ACAN	-0.022	n	n	MGI:99602	lethal	lethal	lethal	0.29536	0.232	0.378	0.0630478338170361	0.0520094365517159	0.0761854782487186	?Spondyloepiphyseal dysplasia, Kimberley type, 608361 (3)|Short stature and advanced bone age, with or without early-onset osteoarthritis and/or osteochondritis dissecans, 165800 (3)|Spondyloepimetaphyseal dysplasia, aggrecan type, 612813 (3)	Short stature and advanced bone age, with or without early-onset osteoarthritis and/or osteochondritis dissecans|Spondyloepimetaphyseal dysplasia, aggrecan type	Autosomal dominant|Autosomal recessive
HGNC:16467	ACAP1	-0.058	n	n	MGI:2388270	viable	viable	viable	0.45224	0.355	0.58	0.0173882132046687	0.0153339579255886	0.0196828805079141	-	-	-
HGNC:16469	ACAP2	-0.066	n	n	MGI:1925868	viable	viable	viable	0.33899	0.247	0.47	0.0792135486166944	0.0619674886282251	0.101143259972171	-	-	-
HGNC:16754	ACAP3	-0.123	n	n	MGI:2153589	-	viable	viable	0.6547	0.528	0.816	0.0293456931513277	0.0245949753873721	0.0350058087825139	-	-	-
HGNC:93	ACAT1	0.008	n	n	MGI:87870	viable	viable	viable	0.55964	0.399	0.799	0.00937700509458178	0.00809220019273281	0.0108764795116917	Alpha-methylacetoacetic aciduria, 203750 (3)	Alpha-methylacetoacetic aciduria	Autosomal recessive
HGNC:94	ACAT2	0.173	n	n	-	-	-	-	0.70451	0.509	0.991	0.0155211618900607	0.012637090476838	0.0190986382926559	?ACAT2 deficiency, 614055 (1)	-	-
HGNC:15453	ACBD3	-0.062	n	n	MGI:2181074	lethal	lethal	lethal	0.46506	0.345	0.634	0.051309279474799	0.0398181035745778	0.0659281550149256	-	-	-
HGNC:23337	ACBD4	-0.046	n	n	-	-	-	-	0.84063	0.654	1.091	0.0063899737828788	0.00574719710755789	0.0071015282656016	-	-	-
HGNC:23338	ACBD5	0.034	n	n	MGI:1921409	viable	viable	viable	0.55837	0.428	0.735	0.00872670535602747	0.00778947897238444	0.00977397905130867	Retinal dystrophy with leukodystrophy, 618863 (3)	Retinal dystrophy with leukodystrophy	Autosomal recessive
HGNC:23339	ACBD6	0.057	n	n	-	-	-	-	0.71401	0.501	1.038	0.0239486772232007	0.018692425753364	0.0306946340075255	-	-	-
HGNC:17715	ACBD7	0.175	n	n	-	-	-	-	0.92188	0.579	1.517	0.00080073284839846	0.00073686197733217	0.00087086024277752	-	-	-
HGNC:23989	ACCS	0.06	n	n	-	-	-	-	0.69968	0.549	0.9	0.00599828025936796	0.00537173834622888	0.00669959712151197	-	-	-
HGNC:34391	ACCSL	-0.091	n	n	MGI:3584519	viable	-	viable	0.8235	0.658	1.038	0.00492103456249924	0.00449543560585837	0.0053884890383135	-	-	-
HGNC:25070	ACD	-0.353	n	n	MGI:87873	-	lethal	lethal	0.70799	0.549	0.922	0.0124384065863508	0.010650019045169	0.0145213021587334	?Dyskeratosis congenita, autosomal dominant 6, 616553 (3)|?Dyskeratosis congenita, autosomal recessive 7, 616553 (3)	-	-
HGNC:2707	ACE	-0.156	n	n	MGI:87874	lethal	lethal	lethal	0.75952	0.656	0.881	0.0114090692577423	0.0104971142940523	0.0124030073572553	Renal tubular dysgenesis, 267430 (3)|[Angiotensin I-converting enzyme, benign serum increase] (3)|{Microvascular complications of diabetes 3}, 612624 (3)|{Myocardial infarction, susceptibility to} (3)|{SARS, progression of} (3)|{Stroke, hemorrhagic}, 614519 (3)	Renal tubular dysgenesis	Autosomal recessive
HGNC:13557	ACE2	0.226	n	n	MGI:1917258	-	viable	viable	NA	NA	NA	0.291217372813793	0.155099423281447	0.544717390436937	-	-	-
HGNC:18356	ACER1	-0.136	n	n	MGI:2181962	viable	viable	viable	1.0462	0.785	1.412	0.00827468583930856	0.00691055772865728	0.00992610666877873	-	-	-
HGNC:23675	ACER2	0.063	n	n	MGI:1920932	-	viable	viable	0.82196	0.594	1.156	0.00903707647782007	0.00764827095675118	0.0106749875741675	-	-	-
HGNC:16066	ACER3	0.082	n	n	MGI:1913440	-	viable	viable	0.41309	0.225	0.815	0.0422807467266271	0.0314159500519536	0.056844692227418	?Leukodystrophy, progressive, early childhood-onset, 617762 (3)	-	-
HGNC:108	ACHE	-0.144	n	n	MGI:87876	subviable	lethal	lethal	0.37248	0.259	0.547	0.100396469649849	0.0695486582571917	0.144108601478148	[Blood group, Yt system], 112100 (3)	-	-
HGNC:17066	ACIN1	-0.694	y	n	-	-	-	-	0.095723	0.062	0.15	0.0646537748253612	0.0539532815589233	0.0773821869327695	-	-	-
HGNC:4035	ACKR1	0.029	n	n	MGI:1097689	-	viable	viable	1.0188	0.484	1.841	0.00175305291989113	0.00137938350566076	0.00221913073248999	[Blood group, Duffy system], 110700 (3)|[White blood cell count QTL], 611862 (3)|{Malaria, vivax, protection against}, 611162 (3)	-	-
HGNC:1565	ACKR2	0.063	n	n	MGI:1891697	-	viable	viable	2.6327	0.366	1.934	0.0221099485452252	0.0029639760997922	0.107191243196062	-	-	-
HGNC:23692	ACKR3	0.043	n	n	MGI:109562	lethal	lethal	lethal	0.24937	0.136	0.492	0.190340375052292	0.0741062899214859	0.467889197527834	?Oculomotor-abducens synkinesis, 619215 (3)	-	-
HGNC:1611	ACKR4	-0.129	n	n	MGI:2181676	-	viable	viable	0.53415	0.262	1.219	NA	NA	NA	-	-	-
HGNC:115	ACLY	-0.554	y	n	MGI:103251	-	lethal	lethal	0.30725	0.237	0.401	0.0684932148137761	0.0556230643469919	0.0841518721196853	-	-	-
HGNC:19288	ACMSD	-0.015	n	n	MGI:2386323	viable	viable	viable	0.78068	0.58	1.064	0.00666012060334047	0.00591836583236185	0.00749546792341988	-	-	-
HGNC:117	ACO1	0.02	n	n	MGI:87879	viable	lethal	lethal	0.68128	0.555	0.84	0.0101514692390462	0.00929884766295041	0.0110834596792633	-	-	-
HGNC:118	ACO2	-0.779	y	n	MGI:87880	lethal	lethal	lethal	0.36407	0.274	0.489	0.0576645642925613	0.0441906735511529	0.0750132498443369	Infantile cerebellar-retinal degeneration, 614559 (3)|Optic atrophy 9, 616289 (3)	Infantile cerebellar-retinal degeneration|Optic atrophy 9	Autosomal recessive|Autosomal dominant, Autosomal recessive
HGNC:33904	ACOD1	0.101	n	n	MGI:103206	viable	viable	viable	0.85895	0.503	1.531	0.00724430870714861	0.00564152614809304	0.00927808044339097	-	-	-
HGNC:33128	ACOT1	0.255	n	n	MGI:1349396	viable	-	viable	0.51915	0.21	1.532	NA	NA	NA	-	-	-
HGNC:18431	ACOT2	0.041	n	n	MGI:2159605	viable	viable	viable	0.77449	0.517	1.193	NA	NA	NA	-	-	-
HGNC:19748	ACOT4	-0.147	n	n	MGI:2159621	viable	viable	viable	1.0234	0.675	1.587	0.00569023876812517	0.00475811566508634	0.00680397482497276	-	-	-
HGNC:33159	ACOT6	-0.076	n	n	MGI:1921287	viable	viable	viable	1.7771	1.112	1.96	0.0149145206511047	0.0106948580715862	0.0207148175136864	-	-	-
HGNC:24157	ACOT7	0.08	n	n	-	-	-	-	0.28327	0.177	0.469	0.0242335831257248	0.0187900278869507	0.0310982652318844	-	-	-
HGNC:15919	ACOT8	0.083	n	n	MGI:2158201	viable	viable	viable	0.82061	0.621	1.097	0.00391273705370153	0.00360202813896271	0.00425149614842071	-	-	-
HGNC:17152	ACOT9	-0.003	n	n	-	-	-	-	NA	NA	NA	0.00784421340002465	0.00682240209825202	0.0089873124326816	-	-	-
HGNC:18156	ACOT11	0.011	n	n	MGI:1913736	-	viable	viable	0.88987	0.731	1.089	0.00480369815796453	0.00446192407688285	0.00517530118159037	-	-	-
HGNC:24436	ACOT12	-0.198	n	n	MGI:1921406	viable	viable	viable	0.72944	0.582	0.921	0.00241491212611673	0.00228874407838195	0.00254905166303312	-	-	-
HGNC:20999	ACOT13	0.1	n	n	MGI:1914084	-	viable	viable	0.86012	0.529	1.453	0.00609798020303707	0.00496367527526916	0.00750597076756459	-	-	-
HGNC:119	ACOX1	-0.23	n	n	MGI:1330812	-	viable	viable	0.51507	0.399	0.67	0.0669267056213176	0.050509439162646	0.0883341633040232	Mitchell syndrome, 618960 (3)|Peroxisomal acyl-CoA oxidase deficiency, 264470 (3)	Mitchell syndrome|Peroxisomal acyl-CoA oxidase deficiency	Autosomal dominant|Autosomal recessive
HGNC:120	ACOX2	-0.051	n	n	MGI:1934852	-	viable	viable	0.74146	0.604	0.915	0.00930306383548456	0.00828053116223258	0.0104290459179003	Bile acid synthesis defect, congenital, 6, 617308 (3)	Bile acid synthesis defect, congenital, 6	Autosomal recessive
HGNC:121	ACOX3	0.039	n	n	MGI:1933156	viable	viable	viable	0.91628	0.757	1.115	0.00355866390744374	0.00334087242574335	0.00378589220513719	-	-	-
HGNC:25621	ACOXL	-0.282	n	n	MGI:1921371	viable	viable	viable	1.0121	0.83	1.24	NA	NA	NA	-	-	-
HGNC:122	ACP1	0.137	n	n	MGI:87881	-	viable	viable	1.0579	0.737	1.548	0.00428836314037387	0.00378180755366981	0.00486135124033354	-	-	-
HGNC:123	ACP2	-0.029	n	n	MGI:87882	-	viable	viable	0.60197	0.455	0.805	0.0119868094729998	0.0102600972161904	0.0140076624950557	?Lysosomal acid phosphatase deficiency, 200950 (1)	-	-
HGNC:125	ACP3	-0.008	n	n	MGI:1928480	-	viable	viable	0.76774	0.555	1.08	0.00501806177011091	0.00454271275476194	0.00553873316915899	-	-	-
HGNC:14376	ACP4	0.078	n	n	MGI:3644563	-	viable	viable	1.1173	0.889	1.414	0.00557197865392821	0.00500975406131626	0.00618482899178296	Amelogenesis imperfecta, type IJ, 617297 (3)	Amelogenesis imperfecta, type IJ	Autosomal recessive
HGNC:124	ACP5	-0.017	n	n	MGI:87883	-	viable	viable	0.81735	0.595	1.142	0.00945702742862433	0.00798230288826929	0.0111659153785383	Spondyloenchondrodysplasia with immune dysregulation, 607944 (3)	Spondyloenchondrodysplasia with immune dysregulation	Autosomal recessive
HGNC:29609	ACP6	-0.027	n	n	MGI:1931010	subviable	lethal	lethal	1.028	0.811	1.314	0.00880563090123542	0.00759662161393536	0.010185297146096	-	-	-
HGNC:33781	ACP7	-0.207	n	n	-	-	-	-	0.92245	0.746	1.148	0.00354575819636546	0.00330537236214285	0.0037978175769162	-	-	-
HGNC:126	ACR	-0.208	n	n	MGI:87884	-	viable	viable	0.6291	0.43	0.944	0.0293932881120847	0.0211593095123869	0.0408026133641157	?Spermatogenic failure 87, 620500 (3)	-	-
HGNC:17195	ACRBP	-0.002	n	n	MGI:1859515	-	viable	viable	0.72231	0.576	0.912	0.00233404679888247	0.00221046159733001	0.00246488301541097	-	-	-
HGNC:127	ACRV1	0.203	n	n	-	-	-	-	0.54833	0.374	0.822	0.0107644321635367	0.0088759800398949	0.0131437812901887	-	-	-
HGNC:29567	ACSBG1	0.101	n	n	MGI:2385656	-	viable	viable	0.45525	0.351	0.595	0.0256492475429552	0.0212716957477967	0.0308290658859266	-	-	-
HGNC:24174	ACSBG2	0.155	n	n	MGI:3587728	-	viable	viable	0.79613	0.644	0.991	0.00197885204840007	0.00188116774716218	0.00208220416422608	-	-	-
HGNC:26101	ACSF2	-0.172	n	n	MGI:2388287	viable	viable	viable	0.67073	0.536	0.845	0.00364217261512528	0.00341131730467894	0.0038855137769981	-	-	-
HGNC:27288	ACSF3	0.102	n	n	MGI:2182591	viable	viable	viable	1.4281	1.192	1.717	0.00560757715671406	0.00508978580501256	0.00616610902411439	Combined malonic and methylmalonic aciduria, 614265 (3)	Combined malonic and methylmalonic aciduria	Autosomal recessive
HGNC:3569	ACSL1	0.14	n	n	-	-	-	-	0.42714	0.331	0.556	0.0392682426049015	0.032661378969842	0.0471837726904862	-	-	-
HGNC:3570	ACSL3	-0.388	n	n	MGI:1921455	-	viable	viable	0.45116	0.34	0.606	0.101525590246343	0.073746288058659	0.139400767270137	-	-	-
HGNC:3571	ACSL4	-0.177	n	n	MGI:1354713	subviable	lethal	lethal	NA	NA	NA	0.646972626023633	0.289555290321894	0.976492280208206	Intellectual developmental disorder, X-linked 63, 300387 (3)	Intellectual developmental disorder, X-linked 63	X-linked dominant
HGNC:16526	ACSL5	0.063	n	n	MGI:1919129	viable	viable	viable	0.55099	0.435	0.703	0.017717002679866	0.0152454215168108	0.0205340701596883	?Diarrhea 13, 620357 (3)	-	-
HGNC:16496	ACSL6	-0.031	n	n	MGI:894291	-	viable	viable	0.45831	0.362	0.584	0.0304924300618323	0.0254619905816473	0.0364860992990324	Myelodysplastic syndrome (3)|Myelogenous leukemia, acute (3)	-	-
HGNC:18049	ACSM1	-0.007	n	n	MGI:2152200	viable	viable	viable	1.0296	0.853	1.249	0.00421928443919098	0.00393086172968884	0.00453221588948981	-	-	-
HGNC:32017	ACSM2A	0.042	n	n	-	-	-	-	1.014	0.837	1.234	NA	NA	NA	-	-	-
HGNC:30931	ACSM2B	0.12	n	n	-	-	-	-	0.76914	0.622	0.957	NA	NA	NA	-	-	-
HGNC:10522	ACSM3	0.01	n	n	MGI:99538	-	viable	viable	0.80184	0.647	1	NA	NA	NA	{?Hypertension, essential} (1)	-	-
HGNC:32016	ACSM4	0.076	n	n	-	-	-	-	0.87257	0.714	1.073	NA	NA	NA	-	-	-
HGNC:26060	ACSM5	0.045	n	n	MGI:2444086	viable	-	viable	0.80228	0.645	1.004	0.00462830991841885	0.00428089416443827	0.00500441307565122	-	-	-
HGNC:31665	ACSM6	0.092	n	n	-	-	-	-	0.67626	0.507	0.913	0.00187840059281131	0.00176320256881128	0.00200534562781368	-	-	-
HGNC:16091	ACSS1	0.136	n	n	MGI:1915988	-	viable	viable	0.55135	0.43	0.713	0.0179434606420432	0.0153873733588255	0.0208521569005747	-	-	-
HGNC:15814	ACSS2	0.053	n	n	-	-	-	-	0.61966	0.492	0.786	0.0192662973136125	0.0166307120711423	0.0222793434395263	-	-	-
HGNC:24723	ACSS3	0.026	n	n	-	-	-	-	0.74446	0.598	0.932	0.0154535857835388	0.0135030639656333	0.0176684595336399	-	-	-
HGNC:129	ACTA1	-0.047	n	n	MGI:87902	-	lethal	lethal	0.66757	0.485	0.932	0.0168387937062395	0.0134033493430065	0.021111194444386	?Myopathy, scapulohumeroperoneal, 616852 (3)|Congenital myopathy 2A, typical, autosomal dominant, 161800 (3)|Congenital myopathy 2B, severe infantile, autosomal recessive, 620265 (3)|Congenital myopathy 2C, severe infantile, autosomal dominant, 620278 (3)	Congenital myopathy 2A, typical, autosomal dominant|Congenital myopathy 2B, severe infantile, autosomal recessive|Congenital myopathy 2C, severe infantile, autosomal dominant	Autosomal dominant|Autosomal recessive
HGNC:130	ACTA2	0.083	n	n	MGI:87909	viable	viable	viable	0.29131	0.186	0.472	0.0766966007361754	0.0500762561359935	0.116812201252261	Aortic aneurysm, familial thoracic 6, 611788 (3)|Moyamoya disease 5, 614042 (3)|Multisystemic smooth muscle dysfunction syndrome, 613834 (3)	Aortic aneurysm, familial thoracic 6|Moyamoya disease 5|Multisystemic smooth muscle dysfunction syndrome	Autosomal dominant|-
HGNC:132	ACTB	-0.709	y	n	MGI:87904	-	lethal	lethal	0.061489	0.024	0.194	0.394708808452108	0.137048766300824	0.876958988819786	Baraitser-Winter syndrome 1, 243310 (3)|Becker nevus, syndromic or isolated, somatic mosaic, 604919 (3)|Congenital smooth muscle hamartoma with or without hemihypertrophy, somatic mosaic, 620479 (3)|Dystonia-deafness syndrome 1, 607371 (3)|Thrombocytopenia 8, with dysmorphic features and developmental delay, 620475 (3)	Baraitser-Winter syndrome 1|Dystonia-deafness syndrome 1|Thrombocytopenia 8, with dysmorphic features and developmental delay	Autosomal dominant
HGNC:17780	ACTBL2	0.024	n	n	-	-	-	-	1.2015	0.898	1.626	0.00182038801815244	0.00169854049154848	0.00195261909896439	-	-	-
HGNC:143	ACTC1	-0.027	n	n	MGI:87905	lethal	lethal	lethal	0.30182	0.185	0.512	0.0787703533923772	0.0457462793079241	0.133404494090897	Atrial septal defect 5, 612794 (3)|Cardiomyopathy, dilated, 1R, 613424 (3)|Cardiomyopathy, hypertrophic, 11, 612098 (3)|Left ventricular noncompaction 4, 613424 (3)	Atrial septal defect 5|Cardiomyopathy, dilated, 1R|Cardiomyopathy, hypertrophic, 11|Left ventricular noncompaction 4	Autosomal dominant
HGNC:144	ACTG1	-0.707	y	n	MGI:87906	subviable	lethal	lethal	0.39502	0.26	0.618	0.0512337695104071	0.0334055495482111	0.0778342823145646	Baraitser-Winter syndrome 2, 614583 (3)|Deafness, autosomal dominant 20/26, 604717 (3)	Baraitser-Winter syndrome 2|Deafness, autosomal dominant 20/26	Autosomal dominant
HGNC:145	ACTG2	-0.022	n	n	MGI:104589	viable	viable	viable	0.41227	0.278	0.626	0.0281736593453841	0.0215524931241374	0.036683747075755	Megacystis-microcolon-intestinal hypoperistalsis syndrome 5, 619431 (3)|Visceral myopathy 1, 155310 (3)	Megacystis-microcolon-intestinal hypoperistalsis syndrome 5|Visceral myopathy 1	Autosomal dominant
HGNC:24124	ACTL6A	-1.541	y	y	MGI:1861453	lethal	lethal	lethal	0.072092	0.032	0.186	0.603202997411668	0.26540035052054	0.970874442391411	-	-	-
HGNC:160	ACTL6B	0.068	n	n	MGI:1933548	subviable	lethal	lethal	0.75055	0.594	0.955	0.020772495321934	0.0176450470981215	0.0243923316077306	Developmental and epileptic encephalopathy 76, 618468 (3)|Intellectual developmental disorder with severe speech and ambulation defects, 618470 (3)	Developmental and epileptic encephalopathy 76|Intellectual developmental disorder with severe speech and ambulation defects	Autosomal recessive|Autosomal dominant
HGNC:161	ACTL7A	-0.071	n	n	MGI:1343051	-	viable	viable	0.85817	0.632	1.183	0.00668127775166387	0.00580845281156746	0.00770883366318216	Spermatogenic failure 86, 620499 (3)	Spermatogenic failure 86	Autosomal recessive
HGNC:162	ACTL7B	0.021	n	n	MGI:1343053	viable	viable	viable	0.97416	0.684	1.415	0.0106898937509307	0.00844463402681286	0.013492594697137	-	-	-
HGNC:24018	ACTL8	0.053	n	n	-	-	-	-	0.33088	0.162	0.757	0.00730731665319774	0.00584191816168992	0.00914864810775497	-	-	-
HGNC:28494	ACTL9	0.056	n	n	MGI:1916731	-	viable	viable	0.54301	0.219	1.576	0.0318726785597853	0.0118089822112774	0.0816310437150578	Spermatogenic failure 53, 619258 (3)	Spermatogenic failure 53	Autosomal recessive
HGNC:16127	ACTL10	0.146	n	n	MGI:1917612	viable	viable	viable	1.7479	0.772	1.947	0.00270816485509002	0.00200146227886666	0.00367490966504549	-	-	-
HGNC:24758	ACTMAP	0.133	n	n	MGI:3041247	-	viable	viable	0.80977	0.596	1.117	0.0133944161864944	0.0110443912721122	0.016233962395383	-	-	-
HGNC:163	ACTN1	-0.048	n	n	-	-	-	-	0.24422	0.182	0.331	0.174390214021555	0.122096662699062	0.247710374908269	Bleeding disorder, platelet-type, 15, 615193 (3)	Bleeding disorder, platelet-type, 15	Autosomal dominant
HGNC:164	ACTN2	0.023	n	n	MGI:109192	-	lethal	lethal	0.32743	0.25	0.432	0.029141381286572	0.0246474690388436	0.0343754512035926	Cardiomyopathy, dilated, 1AA, with or without LVNC, 612158 (3)|Cardiomyopathy, hypertrophic, 23, with or without LVNC, 612158 (3)|Congenital myopathy 8, 618654 (3)|Myopathy, distal, 6, adult onset, 618655 (3)	Cardiomyopathy, dilated, 1AA, with or without LVNC|Cardiomyopathy, hypertrophic, 23, with or without LVNC|Congenital myopathy 8|Myopathy, distal, 6, adult onset	Autosomal dominant
HGNC:165	ACTN3	-0.676	y	n	MGI:99678	-	viable	viable	0.79377	0.669	0.945	NA	NA	NA	[Alpha-actinin-3 deficiency], 617749 (3)|[Sprinting performance], 617749 (3)	-	-
HGNC:166	ACTN4	-0.012	n	n	MGI:1890773	subviable	lethal	lethal	0.16043	0.11	0.238	0.126129012115238	0.0890336606238515	0.178410156954173	Glomerulosclerosis, focal segmental, 1, 603278 (3)	Glomerulosclerosis, focal segmental, 1	Autosomal dominant
HGNC:167	ACTR1A	-0.808	y	n	-	-	-	-	0.19889	0.122	0.337	0.275093279960832	0.149506139000981	0.498062377265138	-	-	-
HGNC:168	ACTR1B	-0.185	n	n	-	-	-	-	0.73053	0.557	0.969	0.0314726060912105	0.0252490354387685	0.0391895385236321	-	-	-
HGNC:169	ACTR2	-1.286	y	y	-	-	-	-	0.05632	0.022	0.177	0.436479824192991	0.209754756712078	0.832628898040083	-	-	-
HGNC:170	ACTR3	-0.593	y	n	MGI:1921367	-	lethal	lethal	0.26418	0.158	0.461	0.333301777238197	0.163446427755923	0.658080990162625	-	-	-
HGNC:17256	ACTR3B	0.028	n	n	MGI:2661120	viable	viable	viable	0.18194	0.106	0.328	0.1329624370128	0.0849905005331687	0.207764765526225	-	-	-
HGNC:37282	ACTR3C	-0.146	n	n	-	-	-	-	0.68021	0.454	1.047	0.00395514882305053	0.00349265926590554	0.0044759857243132	-	-	-
HGNC:14671	ACTR5	-0.179	n	n	MGI:1924748	lethal	lethal	lethal	0.77213	0.609	0.987	0.0113878744025585	0.00991536049900266	0.0130529030385226	-	-	-
HGNC:24025	ACTR6	-0.684	y	n	MGI:1914269	lethal	lethal	lethal	0.71865	0.516	1.018	0.0145526616104397	0.012270965288162	0.0172284393729495	-	-	-
HGNC:14672	ACTR8	-0.567	y	n	MGI:1860775	lethal	lethal	lethal	0.83126	0.672	1.034	0.00817422565360748	0.00750508042896707	0.00890425615840038	-	-	-
HGNC:17372	ACTR10	-1.586	y	y	-	-	-	-	0.75637	0.511	1.149	0.00613943131228779	0.00553455070196878	0.00680683811313969	-	-	-
HGNC:24027	ACTRT1	0.119	n	n	MGI:1920610	-	viable	viable	NA	NA	NA	NA	NA	NA	-	-	-
HGNC:24026	ACTRT2	0.121	n	n	-	-	-	-	0.4227	0.172	1.308	0.0858971543236228	0.0220842250687617	0.291409831864441	-	-	-
HGNC:24022	ACTRT3	-0.147	n	n	MGI:1923902	viable	viable	viable	0.86365	0.612	1.244	0.0103329837079005	0.00818737611314781	0.0130778792130721	-	-	-
HGNC:171	ACVR1	0.013	n	n	MGI:87911	lethal	lethal	lethal	0.63744	0.491	0.836	0.0371878914023923	0.0291401155867699	0.0475233327265811	Fibrodysplasia ossificans progressiva, 135100 (3)	Fibrodysplasia ossificans progressiva	Autosomal dominant
HGNC:172	ACVR1B	-0.107	n	n	MGI:1338944	lethal	lethal	lethal	0.26207	0.174	0.404	0.146226432538164	0.0933191738964689	0.228193359806453	Pancreatic cancer, somatic, 260350 (3)	-	-
HGNC:18123	ACVR1C	0.07	n	n	MGI:2661081	viable	viable	viable	0.42057	0.3	0.601	0.0392888358325464	0.0309271045746296	0.0496079114909282	-	-	-
HGNC:173	ACVR2A	-0.067	n	n	MGI:102806	subviable	lethal	lethal	0.11843	0.066	0.222	0.380263259572463	0.180109503640327	0.761492974856525	-	-	-
HGNC:174	ACVR2B	-0.003	n	n	MGI:87912	subviable	lethal	lethal	0.27566	0.19	0.409	0.10487969624874	0.0706202211273315	0.155427413104022	Heterotaxy, visceral, 4, autosomal, 613751 (3)	Heterotaxy, visceral, 4, autosomal	-
HGNC:175	ACVRL1	0.005	n	n	MGI:1338946	-	lethal	lethal	0.39585	0.28	0.57	0.0716345847027859	0.0498036591549257	0.102880581300492	Telangiectasia, hereditary hemorrhagic, type 2, 600376 (3)	Telangiectasia, hereditary hemorrhagic, type 2	Autosomal dominant
HGNC:177	ACY1	0.094	n	n	MGI:87913	viable	viable	viable	0.6897	0.533	0.901	0.0124763834847044	0.0105753641679421	0.0147324385349327	Aminoacylase 1 deficiency, 609924 (3)	Aminoacylase 1 deficiency	Autosomal recessive
HGNC:24104	ACY3	-0.078	n	n	MGI:1918920	viable	viable	viable	0.82384	0.579	1.197	0.0248641846543451	0.0182121369026084	0.0338414391013617	-	-	-
HGNC:179	ACYP1	0.006	n	n	MGI:1913454	viable	viable	viable	0.72293	0.423	1.303	0.0138655810653029	0.009267184101108	0.0205867909094986	-	-	-
HGNC:180	ACYP2	0.073	n	n	-	-	-	-	0.76818	0.343	1.728	0.033216159999966	0.0220694419117118	0.049750565414845	-	-	-
HGNC:186	ADA	-0.02	n	n	MGI:87916	-	lethal	lethal	0.92408	0.727	1.185	0.00855788589680227	0.00751411318059185	0.00975551433130674	Adenosine deaminase deficiency, partial, 102700 (3)|Severe combined immunodeficiency due to ADA deficiency, 102700 (3)	-	-
HGNC:1839	ADA2	-0.015	n	n	-	-	-	-	0.63439	0.464	0.88	0.00464198387130263	0.00420007561577906	0.00512351050340114	Sneddon syndrome, 182410 (3)|Vasculitis, autoinflammation, immunodeficiency, and hematologic defects syndrome, 615688 (3)	Sneddon syndrome|Vasculitis, autoinflammation, immunodeficiency, and hematologic defects syndrome	Autosomal recessive
